id;scene;timestamp;x;y;z;rx;ry;rz
2;4;1773010116964;0.2753601;1.061595;-13.30646;355.961;4.641348;355.7304
2;4;1773010117019;0.2755034;1.061528;-13.30644;355.9591;4.651829;355.7424
2;4;1773010117076;0.2755418;1.061626;-13.30635;355.9166;4.61868;355.7274
2;4;1773010117131;0.2755478;1.061592;-13.30633;355.9276;4.609236;355.6865
2;4;1773010117185;0.2756828;1.061508;-13.30617;355.9691;4.661831;355.6557
2;4;1773010117241;0.275778;1.061532;-13.30604;355.9908;4.72046;355.6304
2;4;1773010117297;0.2757137;1.061476;-13.30597;356.0284;4.696277;355.6432
2;4;1773010117354;0.2755357;1.061376;-13.30594;356.0565;4.604272;355.6405
2;4;1773010117410;0.2752317;1.0614;-13.30592;356.0685;4.418705;355.6541
2;4;1773010117464;0.2746514;1.061515;-13.30595;355.9872;4.03696;355.6829
2;4;1773010117519;0.2732721;1.061565;-13.30599;355.9014;3.195451;355.6082
2;4;1773010117575;0.2719799;1.061791;-13.30606;355.8148;2.457782;355.6858
2;4;1773010117630;0.2709084;1.061836;-13.30612;355.7633;1.898269;355.7853
2;4;1773010117757;0.270156;1.061957;-13.30616;355.7311;1.537709;355.8471
2;4;1773010117812;0.2677809;1.062321;-13.30626;355.5642;0.4363275;355.9584
2;4;1773010117867;0.2671691;1.06243;-13.30639;355.5208;0.1757691;356.145
2;4;1773010117921;0.2669634;1.062552;-13.30641;355.4778;0.1424049;356.1912
2;4;1773010117978;0.2669063;1.062596;-13.30652;355.4503;0.1572388;356.16
2;4;1773010118033;0.2669345;1.06263;-13.30659;355.4272;0.2285957;356.1863
2;4;1773010118089;0.2669778;1.062754;-13.30651;355.3756;0.2402789;356.2375
2;4;1773010118144;0.2667733;1.062723;-13.30649;355.4078;0.004090902;356.1438
2;4;1773010118200;0.2660129;1.062977;-13.30645;355.2782;359.3849;356.0652
2;4;1773010118255;0.2648414;1.063221;-13.3065;355.1438;358.5395;356.0527
2;4;1773010118311;0.2629484;1.063858;-13.30675;354.8359;357.4811;356.0689
2;4;1773010118367;0.2613746;1.064414;-13.30716;354.523;356.4377;356.1341
2;4;1773010118423;0.2599308;1.065251;-13.30761;354.0274;355.3755;356.103
2;4;1773010118478;0.258571;1.066007;-13.30833;353.4917;354.5334;356.0533
2;4;1773010118533;0.257222;1.066775;-13.30911;352.9733;353.706;356.1348
2;4;1773010118589;0.2562762;1.067593;-13.30974;352.4048;352.9907;356.2111
2;4;1773010118644;0.2555357;1.068522;-13.31009;351.919;352.4664;356.1529
2;4;1773010118771;0.2553041;1.068401;-13.31056;351.9281;352.6276;356.2332
2;4;1773010118825;0.2561666;1.068492;-13.31083;351.9479;353.2923;356.2958
2;4;1773010118880;0.2565932;1.067964;-13.31049;352.1995;353.4911;356.2884
2;4;1773010118937;0.25661;1.067733;-13.31018;352.402;353.5178;356.3117
2;4;1773010118992;0.2562966;1.067194;-13.30994;352.668;353.4518;356.4327
2;4;1773010119048;0.2562479;1.066499;-13.30958;352.9564;353.441;356.5363
2;4;1773010119102;0.2563222;1.06608;-13.30938;353.1799;353.4758;356.5267
2;4;1773010119159;0.2563936;1.065555;-13.30934;353.4927;353.5606;356.5056
2;4;1773010119213;0.2563664;1.065098;-13.3094;353.6916;353.6646;356.4894
2;4;1773010119270;0.2562679;1.065075;-13.3092;353.755;353.6981;356.6061
2;4;1773010119324;0.2562546;1.064851;-13.3093;353.803;353.7018;356.6046
2;4;1773010119380;0.2561814;1.06485;-13.30932;353.8632;353.6083;356.6094
2;4;1773010119435;0.2561551;1.064904;-13.30928;353.8453;353.5954;356.6411
2;4;1773010119493;0.2562597;1.064882;-13.30934;353.8646;353.6027;356.6012
2;4;1773010119548;0.2562831;1.064792;-13.30955;353.9294;353.6788;356.5302
2;4;1773010119603;0.2566137;1.064759;-13.30963;353.9289;353.7813;356.5386
2;4;1773010119658;0.2567008;1.064841;-13.30934;353.9908;353.8329;356.5416
2;4;1773010119771;0.2565174;1.064914;-13.30914;354.0007;353.8449;356.553
2;4;1773010119824;0.2566045;1.064793;-13.30916;354.0883;353.9056;356.5389
2;4;1773010119880;0.2565163;1.064703;-13.30921;354.1551;353.9275;356.5693
